,budget,homepage,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_list,genres_count,genres_unique,new_keys,companies,country,language,year,profit,roi
1019,55000000,http://www.310toyumathefilm.com/,5176,en,3:10 to Yuma,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",48.801089,2007-09-06,55000000,122.0,Released,Time waits for one man.,3:10 to Yuma,6.9,1188,['Western'],1,Western,"['saloon', 'hero', 'liberation of prisoners', 'transport of prisoners', 'wilderness', 'dying and death', 'race against time', 'railway car', 'stetson', 'rivalry', 'gang', 'gunfight', 'crime', 'family', 'psychological', 'dishonesty', 'heroic mission', 'righting the wronged', 'chases and races', 'parents and children', 'mind and soul']","['Tree Line Films', 'Lionsgate', 'Relativity Media', 'Yuma']",['United States of America'],['en'],2007.0,55000000,100.0
1020,48000000,http://www.taken3movie.com/,260346,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",88.844777,2014-12-16,48000000,109.0,Released,It Ends Here,Taken 3,6.1,2200,"['Thriller', 'Action']",2,Thriller,"['revenge', 'murder', 'on the run', 'fugitive', 'framed', 'father daughter relationship', 'framed for murder']","['Twentieth Century Fox Film Corporation', 'M6 Films', 'Canal+', 'Grive Productions', 'EuropaCorp', 'Ciné+', 'M6', 'TSG Entertainment', 'Taken 3']","['France', 'United States of America']",['en'],2014.0,48000000,100.0
1021,48000000,,1389,en,Out of Sight,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as ""a sly, sexy, vastly entertaining film.""",16.000178,1998-06-26,48000000,123.0,Released,Opposites attract.,Out of Sight,6.5,333,"['Romance', 'Comedy', 'Crime']",3,Romance,"['journalist', 'bedroom', 'purse', 'trunk', 'elmore leonard']","['Universal Pictures', 'Jersey Films']",['United States of America'],['en'],1998.0,48000000,100.0
1022,47000000,,9894,en,The Cable Guy,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up -- and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the ""friendship,"" Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behavior.",19.525659,1996-06-10,47000000,96.0,Released,There's no such thing as free cable.,The Cable Guy,5.7,594,"['Comedy', 'Drama', 'Thriller']",3,Comedy,"['prison', 'prostitute', 'karaoke', 'dark comedy', 'cable guy']",['Columbia Pictures Corporation'],['United States of America'],['en'],1996.0,47000000,100.0
1024,47000000,,8592,en,Dick Tracy,"The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob,",7.859226,1990-06-15,47000000,103.0,Released,Their turf. Their game. Their rules. They didn't count on HIS law...,Dick Tracy,5.9,251,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",5,Adventure,"['corruption', 'crime fighter', 'gangster boss', 'investigation', 'based on comic strip', 'policeman']",['Touchstone Pictures'],['United States of America'],['en'],1990.0,47000000,100.0
1025,48000000,,913,en,The Thomas Crown Affair,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",18.102572,1999-08-06,48000000,113.0,Released,How do you get the man who has everything?,The Thomas Crown Affair,6.6,339,"['Drama', 'Crime', 'Romance']",3,Drama,"['martinique', 'claude monet', 'famous painting', 'glider', 'insurance agent', 'missing painting', 'stolen painting', 'valuable painting', 'rich people']","['Irish Dreamtime', 'Metro-Goldwyn-Mayer (MGM)']",['United States of America'],['en'],1999.0,48000000,100.0
1026,48000000,,11091,en,Riding in Cars with Boys,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father.",7.226115,2001-10-19,48000000,132.0,Released,One day can make your life; one day can ruin your life. All life is is four or five big days that change everything.,Riding in Cars with Boys,6.5,103,"['Comedy', 'Drama', 'Romance']",3,Comedy,"['baby', 'becoming an adult', 'puberty', 'dream', 'drug addiction', 'wife', 'unwillingly pregnant', 'writer', 'youth', 'marriage problems', 'woman director']",['Columbia Pictures'],['United States of America'],['en'],2001.0,48000000,100.0
1027,15000000,,1368,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",63.071046,1982-10-22,15000000,93.0,Released,This time he's fighting for his life.,First Blood,7.2,1488,"['Action', 'Adventure', 'Thriller', 'War']",4,Action,"['prison', 'vietnam veteran', 'falsely accused', 'police brutality', 'sheriff', 'guerrilla', 'submachine gun', 'gun', 'destroy', 'self-defense', 'vietnam', 'vietnam war', 'prosecution', 'dying and death', 'village and town', 'police operation', 'attempt to escape', 'matter of life and death', 'survivor', 'tramp', 'national guard', 'weapon', 'firearm', 'police', 'escape']",['Orion Pictures'],['United States of America'],['en'],1982.0,15000000,100.0
1029,47000000,http://www.happilyneverafterthefilm.com/,5393,en,Happily N'Ever After,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",10.410933,2006-09-14,47000000,75.0,Released,Fairy Tale Endings Aren't What They Used To Be,Happily N'Ever After,4.6,104,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",5,Animation,"['dwarves', 'cinderella', 'wolf', 'bad mother-in-law', 'prince', 'fairy tale', 'little red riding hood', 'step mother', 'wizardry', 'princess', 'sleeping beauty', 'rumpelstilzchen', 'good and bad', 'intern', 'woman director']","['Vanguard Films', 'Lionsgate', 'Odyssey', 'Nitrogen Studios Canada']","['Germany', 'United States of America']",['en'],2006.0,47000000,100.0
1030,47000000,,9095,en,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",6.067212,1996-02-23,47000000,104.0,Released,The untold story of Jekyll and Hyde,Mary Reilly,5.7,74,"['Drama', 'Horror', 'Thriller', 'Romance']",4,Drama,"['servant', 'monster', 'laboratory', 'jekyll and hyde', 'housemaid', '19th century']","['TriStar Pictures', 'NFH Productions']",['United States of America'],['en'],1996.0,47000000,100.0
1031,38000000,,8874,en,My Best Friend's Wedding,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",15.401855,1997-06-19,38000000,105.0,Released,It's about finding the love of your life. And deciding what to do about it.,My Best Friend's Wedding,6.3,584,"['Comedy', 'Romance']",2,Comedy,[],['TriStar Pictures'],['United States of America'],"['en', 'fr', 'it']",1997.0,38000000,100.0
1033,46000000,,320,en,Insomnia,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,41.322708,2002-05-24,46000000,118.0,Released,A tough cop. A brilliant killer. An unspeakable crime.,Insomnia,6.8,1148,"['Crime', 'Mystery', 'Thriller']",3,Crime,"['detective', 'confession', 'fbi', 'homicide', 'blackmail', 'suspect', 'love', 'murder', 'los angeles', 'teenager', 'neo-noir']","['Section Eight', 'Alcon Entertainment', 'Witt/Thomas Productions']",['United States of America'],['en'],2002.0,46000000,100.0
1034,46000000,http://www.startrek.com/startrek/view/series/MOV/008/index.html,199,en,Star Trek: First Contact,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",25.6713,1996-11-21,46000000,111.0,Released,Resistance is futile.,Star Trek: First Contact,7.0,661,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",4,Science Fiction,"['federation', 'starfleet', 'borg', 'enterprise-e', 'cyborg', 'montana', 'resistance', 'inventor', 'repayment', 'obsession', 'business start-up', 'space opera']","['Paramount Pictures', 'Digital Image Associates']",['United States of America'],['en'],1996.0,46000000,100.0
1035,47000000,http://jonah-hex.warnerbros.com/,20533,en,Jonah Hex,"Gunslinger Jonah Hex (Josh Brolin) is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull (John Malkovich), a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child. Megan Fox plays a prostitute as well as Jonah Hex's love interst in the film.",22.581313,2010-06-18,47000000,80.0,Released,Revenge gets ugly.,Jonah Hex,4.4,420,"['Action', 'Western', 'Drama', 'Fantasy', 'Thriller']",5,Action,"['gunslinger', 'usa', 'dc comics', 'hell', 'facial scar', 'death', 'confederate', 'tomahawk']",['Warner Bros.'],['United States of America'],['en'],2010.0,47000000,100.0
1036,46000000,,10684,en,Courage Under Fire,"A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses....",12.971122,1996-07-04,46000000,117.0,Released,A medal for honor. A search for justice. A battle for truth.,Courage Under Fire,6.2,232,"['Drama', 'Thriller', 'Mystery', 'War']",4,Drama,"['gulf war', 'pilot', 'u.s. army', 'praise', 'rescue mission', 'dead soldier', 'tank', 'medal']",['Fox 2000 Pictures'],['United States of America'],['en'],1996.0,46000000,100.0
1037,45000000,,1624,en,Liar Liar,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",26.721386,1997-03-21,45000000,86.0,Released,Trust me.,Liar Liar,6.4,1424,['Comedy'],1,Comedy,"['california', 'workaholic', 'birthday', 'lie', 'pregnancy and birth', 'wish', '1990s']","['Imagine Entertainment', 'Universal Pictures']",['United States of America'],['en'],1997.0,45000000,100.0
1038,25000000,http://www.theinfiltrator.com/,325789,en,The Infiltrator,A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,24.672234,2016-07-13,25000000,127.0,Released,The true story of one man against the biggest drug cartel in history.,The Infiltrator,6.6,573,"['Crime', 'Drama', 'Thriller']",3,Crime,"['undercover', 'biography', 'drug', 'drug lord']",['Good Films'],['United Kingdom'],"['en', 'es']",2016.0,25000000,100.0
1039,46000000,,113464,en,Inchon,A noisy and absurd re-telling of the great 1950 invasion of Inchon during the Korean War which was masterminded by General Douglas MacArthur.,0.146783,1981-05-04,46000000,140.0,Released,LOVE. DESTINY. HEROES. War Changes Everything.,Inchon,6.5,2,"['Drama', 'History', 'War']",3,Drama,[],"['Metro-Goldwyn-Mayer (MGM)', 'Unification Church', 'One Way Productions']","['South Korea', 'United States of America']",['en'],1981.0,46000000,100.0
1040,46000000,,888,en,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,28.964162,1994-05-26,46000000,91.0,Released,Yabba-Dabba-Doo!,The Flintstones,5.0,543,"['Fantasy', 'Comedy', 'Family']",3,Fantasy,[],"['Universal Pictures', 'Amblin Entertainment', 'Hanna-Barbera Productions']",['United States of America'],['en'],1994.0,46000000,100.0
1041,45000000,,82675,en,Taken 2,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",49.353524,2012-09-27,45000000,91.0,Released,First they took his daughter. Now they're coming for him.,Taken 2,6.1,2757,"['Action', 'Crime', 'Thriller']",3,Action,"['kidnapping', 'turkey', 'police chase', 'bag over head', 'violence', 'fbi agent', 'teenage daughter', 'stealing a car', 'ex-husband ex-wife relationship', 'albanian', 'u.s. embassy', 'killed in an elevator', 'security guard killed']","['Twentieth Century Fox Film Corporation', 'M6 Films', 'Canal+', 'Grive Productions', 'EuropaCorp', 'Ciné+']",['France'],"['en', 'tr', 'ar']",2012.0,45000000,100.0
